Parámetro;región;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre
% Humedad del suelo sobre la capacidad máxima;ESPAÑA PENINSULAR;82.4;79.7;57.9;64.5;43.3;35.3;18.3;14.2;32.1;50.5;62.1;71.9
